StationId,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
BR007,2017-11-22,210.4,,20.28,115.89,42.31,,1.37,20.66,102.94,0.44,3.76,1.64,335.0,Very Poor
BR007,2017-11-23,262.21,,9.56,76.32,25.56,,1.26,21.75,103.64,0.5,3.81,1.29,398.0,Very Poor
BR007,2017-11-24,203.29,,36.01,100.81,47.96,,2.48,18.99,85.1,0.72,4.34,2.9,406.0,Severe
BR007,2017-11-25,305.93,,37.56,53.74,36.7,,1.99,20.99,52.42,0.76,4.49,2.4,406.0,Severe
BR007,2017-11-26,348.67,,19.26,31.58,19.86,,2.89,29.86,42.46,0.97,5.39,3.12,474.0,Severe
BR007,2017-11-27,284.45,,11.34,28.56,14.26,,2.16,20.68,73.76,0.7,4.56,2.1,447.0,Severe
BR007,2017-11-28,237.81,,28.68,29.44,25.02,,1.56,22.84,65.65,0.7,4.71,2.55,407.0,Severe
BR007,2017-11-29,300.46,,62.56,31.01,45.99,,1.87,17.53,37.1,1.2,6.19,5.41,431.0,Severe
BR007,2017-11-30,339.2,,67.29,29.49,48.46,,2.6,16.88,44.29,1.5,7.06,7.2,438.0,Severe
BR007,2017-12-01,401.35,,34.97,28.68,28.65,,2.93,20.61,37.43,1.19,6.44,5.19,480.0,Severe
BR007,2017-12-02,414.58,,62.58,29.81,45.69,,2.34,28.35,37.07,1.49,7.21,7.22,550.0,Severe
BR007,2017-12-03,279.39,,21.78,20.7,18.58,,2.7,23.45,42.65,0.97,5.93,4.05,457.0,Severe
BR007,2017-12-04,296.04,,25.96,21.84,21.4,,3.06,24.46,43.66,0.88,5.26,3.5,415.0,Severe
BR007,2017-12-05,335.71,,32.13,23.83,25.66,,4.02,26.59,54.36,0.99,4.81,4.19,446.0,Severe
BR007,2017-12-06,363.93,,31.09,21.09,24.32,,2.68,25.24,39.96,1.04,5.93,4.08,481.0,Severe
BR007,2017-12-07,275.48,,18.02,14.26,14.62,,2.82,20.03,45.71,0.92,5.22,3.64,465.0,Severe
BR007,2017-12-08,226.61,,23.4,13.0,17.91,,1.8,16.82,47.19,0.72,5.22,3.55,407.0,Severe
BR007,2017-12-09,270.39,,136.74,166.01,129.42,,3.59,20.24,41.63,0.98,4.95,4.54,,
BR007,2017-12-10,195.21,,112.77,142.62,107.68,,2.69,58.61,27.95,0.74,4.74,2.81,387.0,Very Poor
BR007,2017-12-11,215.61,,110.69,166.19,114.79,,3.0,37.5,35.63,0.8,4.95,3.33,366.0,Very Poor
BR007,2017-12-12,244.8,,42.92,152.65,67.03,,2.62,30.54,41.95,0.67,4.58,2.57,385.0,Very Poor
BR007,2017-12-13,182.27,,28.12,121.4,57.63,,2.01,38.42,45.27,0.55,4.24,2.0,378.0,Very Poor
BR007,2017-12-14,127.78,,27.74,114.96,47.53,,1.64,59.67,54.55,0.42,3.76,1.74,314.0,Very Poor
BR007,2017-12-15,140.22,,25.41,104.52,43.36,,1.71,46.3,61.51,0.43,3.69,1.67,308.0,Very Poor
BR007,2017-12-16,179.33,,24.17,78.7,35.74,,1.93,39.91,42.81,0.43,3.79,1.53,336.0,Very Poor
BR007,2017-12-17,244.25,,17.91,36.81,20.69,,2.51,38.89,43.82,0.57,4.02,1.47,365.0,Very Poor
BR007,2017-12-18,279.72,,63.88,73.19,65.97,,2.9,34.58,24.56,0.84,4.25,2.65,406.0,Severe
BR007,2017-12-19,302.05,,40.76,103.91,53.79,,2.36,54.94,35.15,0.73,4.07,2.08,441.0,Severe
BR007,2017-12-20,242.16,,61.65,55.57,51.81,,3.91,51.15,39.61,0.93,4.75,3.79,,
BR007,2017-12-21,205.39,,12.63,15.5,11.85,,2.19,46.2,39.39,0.69,4.18,2.59,391.0,Very Poor
BR007,2017-12-22,179.74,,30.41,89.01,45.13,,1.87,45.23,47.73,0.45,3.69,1.82,346.0,Very Poor
BR007,2017-12-23,235.52,,70.66,122.68,75.53,,2.83,50.93,62.93,0.5,3.65,1.88,364.0,Very Poor
BR007,2017-12-24,260.0,,13.1,95.82,32.78,,1.82,54.55,65.15,0.7,3.39,1.3,393.0,Very Poor
BR007,2017-12-25,182.57,,33.89,127.19,53.5,,2.65,39.37,61.78,0.56,3.05,2.36,,
BR007,2017-12-26,217.84,,21.98,44.58,25.24,,2.23,41.33,42.82,0.48,3.48,1.73,375.0,Very Poor
BR007,2017-12-27,310.21,,33.79,31.26,28.9,,2.01,34.09,37.79,0.68,4.1,2.26,363.0,Very Poor
BR007,2017-12-28,391.54,,18.36,11.99,14.52,,4.02,33.04,22.58,1.04,4.81,3.34,533.0,Severe
BR007,2017-12-29,265.55,,10.77,5.83,8.19,,3.19,34.99,15.09,0.78,3.82,1.83,438.0,Severe
BR007,2017-12-30,269.49,,43.62,34.49,35.53,,3.47,37.05,13.36,0.82,3.73,2.08,409.0,Severe
BR007,2017-12-31,198.35,,30.96,72.24,38.14,,2.26,53.72,24.38,0.6,3.56,1.29,396.0,Very Poor
BR007,2018-01-01,282.47,,26.43,48.77,29.5,,2.6,51.63,46.37,0.47,2.96,1.1,371.0,Very Poor
BR007,2018-01-02,227.69,,16.8,22.89,16.12,,2.47,36.7,21.65,0.62,3.03,1.9,440.0,Severe
BR007,2018-01-03,242.62,,73.5,89.94,68.3,,2.58,49.93,24.06,0.52,2.56,1.82,,
BR007,2018-01-04,277.9,,24.37,54.31,29.69,,2.46,42.33,42.28,0.55,2.78,1.41,395.0,Very Poor
BR007,2018-01-05,257.28,,12.28,21.22,13.2,,2.31,30.81,23.45,0.67,3.05,1.44,418.0,Severe
BR007,2018-01-06,235.51,,48.42,69.63,47.68,,2.15,39.19,46.6,0.48,2.81,1.32,403.0,Severe
BR007,2018-01-07,249.54,,69.54,96.31,67.77,,2.36,56.84,43.32,0.56,3.33,1.31,388.0,Very Poor
BR007,2018-01-08,322.31,,60.44,93.6,61.93,,2.97,61.32,35.42,0.81,3.87,1.98,432.0,Severe
BR007,2018-01-09,247.38,,22.22,43.78,25.19,,2.5,52.83,30.75,0.7,3.1,1.61,438.0,Severe
BR007,2018-01-10,207.29,,51.44,56.84,53.95,,2.08,45.91,38.33,0.56,2.82,1.56,379.0,Very Poor
BR007,2018-01-11,216.37,,52.26,78.47,52.96,,2.07,66.87,22.32,0.58,2.75,1.46,364.0,Very Poor
BR007,2018-01-12,249.93,,66.51,92.22,65.07,,2.49,70.52,47.96,0.53,3.16,1.31,377.0,Very Poor
BR007,2018-01-13,260.02,,34.44,69.93,39.86,,2.44,50.29,30.67,0.64,2.65,1.31,405.0,Severe
BR007,2018-01-14,191.93,,13.0,30.04,15.67,,2.08,44.99,28.99,0.68,2.84,1.0,399.0,Very Poor
BR007,2018-01-15,210.23,,48.43,63.83,46.99,,2.15,53.83,50.5,0.52,2.82,1.42,358.0,Very Poor
BR007,2018-01-16,191.17,,88.3,80.13,82.87,,2.61,59.01,20.54,0.84,3.56,2.39,353.0,Very Poor
BR007,2018-01-17,201.14,,22.41,34.98,23.04,,2.56,49.61,37.25,0.83,3.98,2.32,391.0,Very Poor
BR007,2018-01-18,181.73,,25.15,28.23,20.22,,1.67,43.97,36.57,0.6,3.67,1.91,322.0,Very Poor
BR007,2018-01-19,163.57,,59.13,47.74,49.99,,3.42,45.92,35.99,0.9,3.94,2.85,370.0,Very Poor
BR007,2018-01-20,114.39,,36.34,64.21,39.44,,2.81,47.9,21.83,0.7,3.02,1.72,266.0,Poor
BR007,2018-01-21,168.88,,25.85,65.33,33.14,,2.91,47.68,34.98,0.63,3.45,1.4,310.0,Very Poor
BR007,2018-01-22,202.77,,28.45,44.39,29.03,,3.4,49.05,37.59,0.67,3.7,1.98,360.0,Very Poor
BR007,2018-01-23,197.48,,54.58,70.96,52.97,,3.25,47.83,35.37,0.73,3.71,2.73,367.0,Very Poor
BR007,2018-01-24,172.43,,24.51,38.37,24.81,,1.99,49.66,42.45,0.61,3.34,2.36,359.0,Very Poor
BR007,2018-01-25,114.95,,7.18,22.0,10.36,,1.19,50.08,55.99,0.35,2.76,1.27,300.0,Poor
BR007,2018-01-26,110.07,,6.89,9.39,6.68,,1.28,48.81,46.98,0.36,2.74,0.8,280.0,Poor
BR007,2018-01-27,141.28,,40.04,45.47,38.14,,2.35,45.88,42.99,0.45,2.94,1.55,241.0,Poor
BR007,2018-01-28,250.32,,23.92,23.39,20.84,,2.78,29.76,45.14,0.63,3.66,1.89,382.0,Very Poor
BR007,2018-01-29,201.07,,17.11,14.36,14.09,,2.29,31.86,30.84,0.65,3.64,1.81,381.0,Very Poor
BR007,2018-01-30,264.93,,60.26,85.07,67.17,,2.82,35.29,35.32,0.61,3.27,2.11,364.0,Very Poor
BR007,2018-01-31,272.9,,31.92,73.46,39.23,,2.83,37.73,50.43,0.62,3.12,1.93,448.0,Severe
BR007,2018-02-01,214.56,,11.01,15.13,10.81,,2.85,33.66,34.56,0.64,3.36,1.61,390.0,Very Poor
BR007,2018-02-02,197.7,,12.22,8.15,9.66,,2.97,37.48,51.5,0.67,3.18,1.76,361.0,Very Poor
BR007,2018-02-03,153.21,,43.94,94.99,78.6,,2.76,39.67,49.6,0.81,3.75,2.52,342.0,Very Poor
BR007,2018-02-04,106.65,,35.43,121.91,53.8,,2.33,34.47,38.82,0.6,3.66,1.98,309.0,Very Poor
BR007,2018-02-05,80.12,,11.01,51.45,20.35,,1.71,34.57,54.63,0.4,3.07,1.28,215.0,Poor
BR007,2018-02-06,99.27,,5.38,33.34,12.17,,1.34,36.39,64.34,0.35,2.62,0.97,168.0,Moderate
BR007,2018-02-07,128.95,,4.55,28.87,10.46,,1.16,36.33,67.38,0.35,2.97,0.85,298.0,Poor
BR007,2018-02-08,110.05,,4.07,25.44,9.28,,1.1,28.47,74.06,0.35,2.52,0.84,289.0,Poor
BR007,2018-02-09,100.56,,3.91,24.45,8.94,,1.12,37.08,92.29,0.33,2.7,0.77,236.0,Poor
BR007,2018-02-10,118.69,,4.06,21.58,8.22,,1.19,39.86,78.34,0.33,2.63,0.71,283.0,Poor
BR007,2018-02-11,159.2,,9.53,21.11,11.26,,1.68,38.42,22.82,0.35,3.22,0.83,309.0,Very Poor
BR007,2018-02-12,182.73,,10.85,28.34,13.92,,2.13,32.37,45.44,0.36,2.78,1.56,,
BR007,2018-02-13,151.62,,11.12,25.05,13.57,,1.43,36.21,25.15,0.35,2.9,1.22,338.0,Very Poor
BR007,2018-02-14,107.21,,6.58,22.2,9.93,,0.88,30.96,42.16,0.35,2.9,0.88,302.0,Very Poor
BR007,2018-02-15,94.82,,5.47,20.64,8.84,,0.85,37.8,56.85,0.25,2.3,0.68,198.0,Moderate
BR007,2018-02-16,137.62,,6.76,22.42,10.1,,1.1,33.92,37.98,0.35,2.71,0.87,297.0,Poor
BR007,2018-02-17,153.9,,17.22,49.33,25.73,,1.03,35.52,47.54,0.35,2.53,0.79,316.0,Very Poor
BR007,2018-02-18,165.68,,26.08,50.97,29.26,,1.59,54.87,61.85,0.39,3.26,0.96,332.0,Very Poor
BR007,2018-02-19,156.35,,14.87,27.98,16.43,,1.36,50.76,60.19,0.46,3.19,1.71,333.0,Very Poor
BR007,2018-02-20,162.34,,23.56,53.98,36.75,,1.49,42.64,47.8,0.42,2.99,1.49,331.0,Very Poor
BR007,2018-02-21,184.38,,20.78,37.18,22.49,,2.05,39.32,49.68,0.43,3.31,1.55,341.0,Very Poor
BR007,2018-02-22,214.8,,17.23,24.31,16.93,,2.16,38.02,43.38,0.5,3.68,1.69,369.0,Very Poor
BR007,2018-02-23,159.75,,8.04,16.69,9.39,,1.28,38.49,90.06,0.43,3.14,1.47,346.0,Very Poor
BR007,2018-02-24,228.6,,10.55,15.04,10.54,,1.82,37.43,61.37,0.49,3.14,1.55,360.0,Very Poor
BR007,2018-02-25,164.77,,8.85,12.49,8.73,,1.6,38.53,55.83,0.4,3.25,1.17,349.0,Very Poor
BR007,2018-02-26,173.39,,8.01,10.87,7.83,,1.46,27.21,49.19,0.38,3.04,1.12,353.0,Very Poor
BR007,2018-02-27,117.12,,7.3,12.2,7.74,,1.2,35.57,68.24,0.35,2.91,0.8,304.0,Very Poor
BR007,2018-02-28,147.49,,8.88,11.46,8.48,,1.31,33.35,68.57,0.35,3.29,0.87,312.0,Very Poor
BR007,2018-03-01,132.89,,11.4,43.3,25.26,,1.35,42.83,85.98,0.33,2.63,0.74,311.0,Very Poor
BR007,2018-03-02,175.83,,4.53,30.15,10.7,,1.82,33.4,94.7,0.33,2.96,0.53,349.0,Very Poor
BR007,2018-03-03,81.29,,3.13,12.22,5.18,,1.2,39.98,112.75,0.08,2.56,0.36,232.0,Poor
BR007,2018-03-04,90.11,,6.14,15.2,7.78,,1.58,39.26,88.63,0.13,2.97,0.59,165.0,Moderate
BR007,2018-03-05,106.56,,5.4,12.81,6.73,,1.47,35.41,79.78,0.31,3.05,0.69,263.0,Poor
BR007,2018-03-06,76.62,,4.62,12.89,6.29,,1.36,36.22,99.76,0.29,2.89,0.62,209.0,Poor
BR007,2018-03-07,86.95,,5.6,14.36,7.26,,1.57,35.5,106.2,0.23,2.94,0.74,179.0,Moderate
BR007,2018-03-08,118.69,,8.13,15.37,9.06,,1.77,37.06,61.54,0.35,3.39,0.98,286.0,Poor
BR007,2018-03-09,113.77,,6.82,15.68,8.36,,1.73,42.15,86.63,0.35,3.36,0.84,265.0,Poor
BR007,2018-03-10,114.23,,4.65,10.91,5.79,,1.44,38.04,110.22,0.35,2.71,0.7,286.0,Poor
BR007,2018-03-11,94.19,,6.01,11.26,6.7,,1.58,34.89,76.86,0.29,3.2,0.64,234.0,Poor
BR007,2018-03-12,137.74,,22.56,64.69,32.2,,1.78,37.91,67.31,0.35,3.07,0.85,291.0,Poor
BR007,2018-03-13,129.08,,43.87,133.91,63.94,,1.88,36.91,67.27,0.35,2.94,0.84,306.0,Very Poor
BR007,2018-03-14,164.86,,42.8,136.34,62.19,,2.09,45.05,72.81,0.39,3.42,1.08,319.0,Very Poor
BR007,2018-03-15,176.83,,16.25,91.67,34.25,,1.79,44.85,76.81,0.41,3.02,0.98,342.0,Very Poor
BR007,2018-03-16,154.58,,17.46,60.8,26.55,,1.68,41.25,48.2,0.35,2.72,0.93,344.0,Very Poor
BR007,2018-03-17,87.24,,8.46,35.51,14.63,,1.42,48.51,70.38,0.34,2.76,0.79,247.0,Poor
BR007,2018-03-18,94.42,,6.1,26.89,10.85,,1.42,51.35,75.87,0.34,3.48,0.66,203.0,Poor
BR007,2018-03-19,106.67,,23.28,59.86,37.33,,1.44,50.18,74.08,0.31,3.11,0.81,242.0,Poor
BR007,2018-03-20,124.32,,12.95,57.93,23.1,,1.58,49.53,65.87,0.35,2.95,0.93,281.0,Poor
BR007,2018-03-21,139.8,,12.25,25.52,14.21,,1.8,46.51,75.1,0.32,2.94,0.92,309.0,Very Poor
BR007,2018-03-22,172.53,,11.47,24.01,13.4,,1.96,50.87,,0.41,3.89,1.36,327.0,Very Poor
BR007,2018-03-23,128.19,,11.21,19.49,12.04,,1.74,48.0,,0.42,3.78,1.57,335.0,Very Poor
BR007,2018-03-24,95.73,,5.78,13.32,7.04,,1.33,47.24,,0.33,2.98,0.91,225.0,Poor
BR007,2018-03-25,106.14,,5.99,13.55,7.23,,1.23,48.42,,0.34,3.88,0.83,253.0,Poor
BR007,2018-03-26,108.97,,8.02,19.36,10.05,,1.4,45.13,,0.33,3.11,0.89,235.0,Poor
BR007,2018-03-27,135.34,,11.29,16.42,11.28,,2.25,54.47,,0.4,3.09,1.24,293.0,Poor
BR007,2018-03-28,142.11,,14.26,13.69,12.35,,2.1,49.48,4.61,0.5,3.69,1.77,312.0,Very Poor
BR007,2018-03-29,139.06,,12.09,17.46,11.98,,1.64,49.89,51.76,0.49,4.87,1.71,326.0,Very Poor
BR007,2018-03-30,111.45,,5.35,11.04,6.24,,1.24,47.22,64.24,0.35,2.81,0.88,303.0,Very Poor
BR007,2018-03-31,59.97,,14.68,39.14,22.93,,0.92,45.8,82.74,0.21,2.56,0.78,170.0,Moderate
BR007,2018-04-01,73.88,,8.81,47.12,17.85,,0.85,45.56,93.64,0.28,3.0,0.66,143.0,Moderate
BR007,2018-04-02,63.73,,8.95,44.77,17.35,,0.9,47.74,80.7,0.16,2.91,0.65,161.0,Moderate
BR007,2018-04-03,96.56,,9.52,41.75,16.89,,1.38,52.83,94.2,0.35,2.87,1.01,197.0,Moderate
BR007,2018-04-04,85.81,,6.18,28.06,11.21,,1.11,52.52,108.76,0.34,2.69,1.02,226.0,Poor
BR007,2018-04-05,66.34,,7.07,19.65,9.59,,0.97,50.91,86.72,0.29,2.72,1.07,157.0,Moderate
BR007,2018-04-06,75.17,,6.9,15.87,8.44,,1.0,51.48,66.44,0.29,2.52,0.97,130.0,Moderate
BR007,2018-04-07,98.48,,6.53,13.98,7.72,,0.94,50.36,62.07,0.22,2.31,1.54,156.0,Moderate
BR007,2018-04-08,88.22,,6.25,15.41,7.96,,0.93,53.89,71.69,0.15,2.47,1.69,241.0,Poor
BR007,2018-04-09,88.76,,8.49,15.03,9.22,,1.25,47.09,60.99,0.29,2.7,1.14,195.0,Moderate
BR007,2018-04-10,90.41,,7.13,12.71,7.62,,0.97,50.31,69.45,0.34,2.65,1.0,211.0,Poor
BR007,2018-04-11,84.9,,8.48,12.96,8.5,,1.03,52.73,64.3,0.32,2.89,0.94,184.0,Moderate
BR007,2018-04-12,93.84,,10.35,12.38,9.67,,1.31,49.12,57.35,0.28,3.03,0.89,194.0,Moderate
BR007,2018-04-13,82.39,,13.36,17.19,12.78,,1.18,47.52,50.36,0.35,3.77,0.98,221.0,Poor
BR007,2018-04-14,99.89,,26.31,44.83,32.2,,1.44,41.39,63.43,0.31,3.08,1.1,188.0,Moderate
BR007,2018-04-15,117.04,,11.68,26.93,14.25,,1.57,42.86,65.65,0.35,3.42,1.18,282.0,Poor
BR007,2018-04-16,97.65,,8.23,17.9,9.82,,1.38,46.85,81.41,0.31,3.15,0.85,232.0,Poor
BR007,2018-04-17,94.45,,10.19,12.72,9.66,,1.41,48.2,70.62,0.34,3.05,1.14,218.0,Poor
BR007,2018-04-18,97.51,,9.15,11.83,8.61,,1.26,55.42,73.88,0.31,3.04,1.08,202.0,Poor
BR007,2018-04-19,93.83,,7.9,10.9,7.61,,1.11,53.16,77.74,0.35,3.11,0.99,235.0,Poor
BR007,2018-04-20,146.99,,6.68,7.72,6.21,,1.14,49.72,77.55,0.24,2.69,0.81,239.0,Poor
BR007,2018-04-21,103.02,,10.26,7.16,8.22,,1.7,49.2,54.29,0.2,2.98,0.79,310.0,Very Poor
BR007,2018-04-22,91.41,,10.35,9.21,8.67,,1.06,51.38,63.48,0.27,3.22,1.0,237.0,Poor
BR007,2018-04-23,79.63,,7.04,10.82,7.22,,1.18,46.7,83.86,0.13,2.32,0.71,189.0,Moderate
BR007,2018-04-24,151.86,,14.44,14.17,12.55,,2.4,50.74,51.29,0.34,2.7,1.14,163.0,Moderate
BR007,2018-04-25,127.1,,18.06,60.37,30.04,,1.64,49.87,80.45,0.4,3.17,1.46,322.0,Very Poor
BR007,2018-04-26,68.43,,14.48,72.06,28.0,,0.98,50.34,98.62,0.24,2.54,0.82,197.0,Moderate
BR007,2018-04-27,61.0,,14.85,80.46,30.51,,0.97,41.91,114.49,0.12,2.32,0.64,161.0,Moderate
BR007,2018-04-28,66.22,,13.23,72.0,27.16,,0.96,50.06,104.36,0.07,2.56,0.58,157.0,Moderate
BR007,2018-04-29,63.41,,10.41,58.32,21.84,,0.95,47.85,108.44,0.0,2.59,0.48,151.0,Moderate
BR007,2018-04-30,44.45,,11.64,67.75,25.16,,0.86,48.92,105.57,0.02,2.32,0.48,173.0,Moderate
BR007,2018-05-01,48.01,,11.77,54.46,21.59,,0.93,50.23,79.85,0.0,2.45,0.43,111.0,Moderate
BR007,2018-05-02,55.72,,10.65,47.36,19.16,,1.05,50.67,72.0,,,,125.0,Moderate
BR007,2018-05-03,51.1,,12.03,38.1,17.5,,1.01,49.65,79.88,,,,126.0,Moderate
BR007,2018-05-04,57.69,,23.26,57.53,35.06,,1.12,41.48,80.9,14.92,68.59,52.47,133.0,Moderate
BR007,2018-05-05,64.19,,13.65,81.98,30.21,,1.2,46.87,99.31,11.59,80.55,34.71,165.0,Moderate
BR007,2018-05-06,100.12,,11.57,77.23,27.65,,1.23,44.43,64.94,11.36,89.51,26.17,198.0,Moderate
BR007,2018-05-07,98.02,,17.25,83.89,32.8,,1.47,45.99,59.66,12.34,88.71,31.29,235.0,Poor
BR007,2018-05-08,98.15,,21.05,87.59,36.08,,1.61,41.82,51.39,11.56,80.23,38.93,219.0,Poor
BR007,2018-05-09,82.42,,27.1,89.41,40.0,,1.57,41.89,68.92,7.43,63.17,33.38,209.0,Poor
BR007,2018-05-10,91.04,,21.51,87.17,35.82,,1.56,38.75,85.58,7.25,60.86,32.03,206.0,Poor
BR007,2018-05-11,78.06,,8.0,33.52,13.81,,1.25,44.68,97.64,7.0,60.32,29.21,195.0,Moderate
BR007,2018-05-12,59.92,,5.52,17.54,8.05,,1.16,44.45,85.57,6.4,63.28,25.09,156.0,Moderate
BR007,2018-05-13,61.47,,4.55,12.48,6.09,,1.07,39.58,96.25,5.91,56.94,21.94,131.0,Moderate
BR007,2018-05-14,41.9,,4.46,12.41,6.01,,1.05,48.95,131.27,5.09,53.58,21.73,232.0,Poor
BR007,2018-05-15,62.45,,17.56,47.51,22.46,,1.12,40.03,101.22,6.18,57.91,26.03,157.0,Moderate
BR007,2018-05-16,62.33,,13.34,64.53,25.35,,0.87,51.23,93.88,6.23,58.79,27.05,143.0,Moderate
BR007,2018-05-17,65.64,,10.77,46.29,19.01,,0.88,49.64,80.52,5.94,58.15,25.58,135.0,Moderate
BR007,2018-05-18,79.59,,6.5,26.78,11.09,,1.04,45.29,84.77,6.56,58.54,28.55,156.0,Moderate
BR007,2018-05-19,73.88,,5.23,17.14,7.76,,0.94,46.76,72.69,6.31,63.35,26.05,165.0,Moderate
BR007,2018-05-20,66.97,,4.47,16.78,7.16,,0.83,48.47,86.29,5.38,63.73,20.34,143.0,Moderate
BR007,2018-05-21,104.97,,5.3,14.69,7.16,,1.18,43.55,56.35,7.1,60.47,26.77,200.0,Moderate
BR007,2018-05-22,86.62,,4.51,7.69,4.83,,1.1,42.66,47.42,6.56,62.01,25.77,214.0,Poor
BR007,2018-05-23,73.09,,4.39,3.76,3.72,,1.0,43.77,42.42,6.51,57.48,27.25,176.0,Moderate
BR007,2018-05-24,76.36,,4.06,2.38,3.04,,0.99,45.56,50.41,6.35,58.33,26.09,139.0,Moderate
BR007,2018-05-25,77.49,,14.76,72.64,24.46,,1.06,39.32,64.85,7.07,58.87,29.07,167.0,Moderate
BR007,2018-05-26,72.7,,11.45,72.08,26.04,,1.03,32.15,92.27,6.1,54.0,23.05,202.0,Poor
BR007,2018-05-27,78.1,,8.82,49.15,18.38,,0.84,37.77,79.5,5.59,61.9,19.16,165.0,Moderate
BR007,2018-05-28,67.49,,10.96,52.74,20.87,,0.98,36.85,95.26,6.12,55.21,24.9,181.0,Moderate
BR007,2018-05-29,49.24,,14.97,70.91,31.38,,0.9,30.11,109.79,6.16,57.95,30.04,175.0,Moderate
BR007,2018-05-30,54.17,,14.82,76.1,29.17,,1.04,39.04,100.46,6.78,62.47,32.04,148.0,Moderate
BR007,2018-05-31,57.24,,13.04,66.15,28.66,,0.98,39.17,98.82,6.53,58.98,31.36,136.0,Moderate
BR007,2018-06-01,45.31,,12.89,78.7,28.84,,0.94,39.18,115.02,5.05,61.54,22.49,208.0,Poor
BR007,2018-06-02,54.38,,16.3,80.13,31.2,,1.01,39.07,93.91,5.49,56.3,25.71,152.0,Moderate
BR007,2018-06-03,75.71,,12.6,74.34,27.34,,0.99,39.56,85.9,5.23,59.4,22.35,135.0,Moderate
BR007,2018-06-04,83.58,,17.27,76.14,38.95,,0.91,39.99,84.15,5.56,55.88,23.57,166.0,Moderate
BR007,2018-06-05,73.28,,19.86,106.35,40.32,,1.14,39.36,73.29,5.98,53.75,27.67,163.0,Moderate
BR007,2018-06-06,78.8,,18.77,105.97,39.64,,1.06,35.13,78.54,5.83,53.31,27.91,149.0,Moderate
BR007,2018-06-07,71.43,,18.31,95.73,36.7,,1.12,36.07,53.87,6.46,52.12,31.27,168.0,Moderate
BR007,2018-06-08,44.22,,15.72,67.95,27.75,,0.95,35.82,65.12,5.39,54.93,25.25,115.0,Moderate
BR007,2018-06-09,52.5,,10.66,54.03,20.75,,0.89,37.58,73.37,5.06,57.25,21.51,105.0,Moderate
BR007,2018-06-10,52.52,,7.73,38.81,14.96,,0.81,35.42,85.56,4.42,55.59,18.18,138.0,Moderate
BR007,2018-06-11,65.12,,9.16,34.12,14.54,,1.2,34.43,62.8,5.55,56.32,26.78,113.0,Moderate
BR007,2018-06-12,70.93,,6.68,30.59,12.13,,1.13,39.02,82.38,5.79,53.31,29.14,172.0,Moderate
BR007,2018-06-13,80.99,,6.53,26.2,10.75,,0.8,,53.56,5.42,50.82,27.25,139.0,Moderate
BR007,2018-06-14,77.59,,3.33,15.39,76.95,,0.25,51.81,61.38,5.79,53.71,31.26,171.0,Moderate
BR007,2018-06-15,98.06,,29.96,,,,0.78,26.85,52.9,6.39,53.39,32.98,204.0,Poor
BR007,2018-06-16,82.94,,3.39,80.91,22.55,,0.9,33.13,69.93,5.37,51.64,25.77,208.0,Poor
BR007,2018-06-17,82.36,,1.64,55.9,15.56,,1.07,35.0,68.0,5.3,59.46,22.67,171.0,Moderate
BR007,2018-06-18,75.28,,1.65,80.83,22.23,,1.38,35.86,59.59,6.0,58.91,26.12,167.0,Moderate
BR007,2018-06-19,71.61,,15.64,117.08,42.21,,0.9,42.54,72.6,5.69,53.97,27.06,151.0,Moderate
BR007,2018-06-20,67.46,,13.87,116.89,38.69,,0.9,41.49,77.72,4.87,53.41,20.81,142.0,Moderate
BR007,2018-06-21,72.52,,13.56,109.9,36.7,,1.01,38.08,72.96,4.64,49.34,19.29,146.0,Moderate
BR007,2018-06-22,79.93,,9.04,87.24,28.08,,1.12,37.85,93.57,,,,166.0,Moderate
BR007,2018-06-23,64.14,,17.27,61.85,26.49,,0.87,38.09,84.79,4.35,32.2,24.16,159.0,Moderate
BR007,2018-06-24,66.35,,9.13,62.02,21.6,,0.91,36.95,53.42,3.88,43.38,16.5,118.0,Moderate
BR007,2018-06-25,68.24,,6.9,57.07,18.96,,0.8,37.88,80.34,3.44,36.87,14.0,139.0,Moderate
BR007,2018-06-26,43.46,,4.48,39.6,12.97,,0.4,42.11,79.4,2.1,38.45,8.19,117.0,Moderate
BR007,2018-06-27,52.86,,24.63,67.25,35.66,,0.83,38.31,51.68,3.28,36.4,14.05,104.0,Moderate
BR007,2018-06-28,34.85,,16.81,78.12,30.42,,0.76,39.0,54.57,2.57,33.8,12.75,85.0,Satisfactory
BR007,2018-06-29,48.51,,24.65,96.0,46.82,,1.1,39.94,54.45,3.07,36.01,14.54,104.0,Moderate
BR007,2018-06-30,65.58,,16.5,101.49,36.29,,1.23,35.09,70.93,3.5,39.11,15.07,149.0,Moderate
BR007,2018-07-01,60.82,,16.5,80.54,30.87,,1.09,39.85,47.48,3.19,39.73,12.91,116.0,Moderate
BR007,2018-07-02,55.72,,16.48,76.11,29.72,,1.1,40.03,38.71,2.78,38.58,11.66,97.0,Satisfactory
BR007,2018-07-03,57.51,,9.39,63.66,22.19,,0.76,42.75,48.06,2.2,32.43,8.29,98.0,Satisfactory
BR007,2018-07-04,44.58,,10.65,64.3,23.11,,0.73,34.38,59.27,1.91,30.3,8.47,83.0,Satisfactory
BR007,2018-07-05,40.99,,15.75,78.54,29.89,,1.06,39.4,65.75,2.34,37.63,9.98,89.0,Satisfactory
